title,phone,email,platform,address,website,review_rating,review_count,category,industry,scraped_at,plus_code,open_hours,status,price_range,link,latitude,longitude,emails,contact_url
Green Earth Landworks LLC,+1 907-243-7892,info@greenearthalaska.com,Wix,"5440 B St, Anchorage, AK 99518, United States",greenearthalaska.com,5.0,7,Landscaper,Landscaping,2026-05-28T17:21:12.273675,"54C8+82 Taku / Campbell, Anchorage, AK, USA",,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Green+Earth+Landworks+LLC/@61.1707583,-149.8849472,17z/data=!3m1!4b1!4m6!3m5!1s0x56c89791c8997273:0x2ba69a9fa22469dd!8m2!3d61.1707583!4d-149.8849472!16s%2Fg%2F1tp_63gt?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1707583,-149.8849472,"['info@greenearthalaska.com', '0fd2930120484402ac9adfb9e05cacd5@o37417.ingest.sentry.io', '18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com', '5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com', '605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com']",https://greenearthalaska.com
Yardigans AK,+1 907-290-4954,,WordPress,"4340 Tikishla St, Anchorage, AK 99504, United States",yardigansaks.com,4.9,67,Lawn care service,Landscaping,2026-05-28T17:21:12.273675,"57J8+CQ Scenic Foothills, Anchorage, AK, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Yardigans+AK/@61.1810433,-149.7331056,17z/data=!3m1!4b1!4m6!3m5!1s0x56c897658e945edd:0x5fdae964818cd59!8m2!3d61.1810433!4d-149.7331056!16s%2Fg%2F11rqgxpm4_?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1810433,-149.7331056,[],
LandMax Alaska,+1 907-671-4556,1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com,Wix,"2093 E Palmer-Wasilla Hwy, Wasilla, AK 99654, United States",landmaxak.com,5.0,7,Construction company,Landscaping,2026-05-28T17:21:12.273675,"HJJ2+RR Wasilla, Alaska, USA",,Closed · Opens 9 AM,,"https://www.google.com/maps/place/LandMax+Alaska/@61.5820506,-149.3979555,17z/data=!3m1!4b1!4m6!3m5!1s0x20acfa7d98faba67:0xf72c4bf8045082!8m2!3d61.5820506!4d-149.3979555!16s%2Fg%2F11kqlym9w1?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.5820506,-149.3979555,"['1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com', '2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com', '605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com', '79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com', '8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com']",https://landmaxak.com
Alaska Premier Services,+1 907-887-4545,,WordPress,"8240 Hartzell Rd #3, Anchorage, AK 99507, United States",alaskapremierservices.com,4.8,120,Lawn care service,Landscaping,2026-05-28T17:21:12.273675,"45W2+F4 Abbott Loop, Anchorage, AK, USA",,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Alaska+Premier+Services/@61.1461365,-149.8496768,17z/data=!3m1!4b1!4m6!3m5!1s0x56c8975e31f9bbbb:0x43abd6a3b133f074!8m2!3d61.1461365!4d-149.8496768!16s%2Fg%2F11xdl5b7n?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1461365,-149.8496768,[],
GreenBuild Design & Construction LLC.,+1 907-341-3366,,,"11221 Olive Ln, Anchorage, AK 99515, United States",greenbuild.us.com,5.0,3,Construction company,Landscaping,2026-05-28T17:21:12.273675,"449H+GH Bayshore / Klatt, Anchorage, AK, USA",,Closed · Opens 9 AM,,"https://www.google.com/maps/place/GreenBuild+Design+%26+Construction+LLC./@61.1188523,-149.8710493,17z/data=!3m1!4b1!4m6!3m5!1s0x56c899bdf2bf9345:0x924e7a94dbfa93ab!8m2!3d61.1188523!4d-149.8710493!16s%2Fg%2F11hy9p9jk7?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1188523,-149.8710493,[],
Booth's Landscaping,+1 907-283-4302,,,"1340 Muskrat Way, Kenai, AK 99611, United States",,4.3,4,Landscaper,Landscaping,2026-05-28T17:21:12.273675,"GWR7+5Q Kenai, Alaska, USA",,,,"https://www.google.com/maps/place/Booth's+Landscaping/@60.5404393,-151.0856124,17z/data=!3m1!4b1!4m6!3m5!1s0x56c66465b67cd533:0xd27234687a5132bb!8m2!3d60.5404393!4d-151.0856124!16s%2Fg%2F1tkjkyjx?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",60.5404393,-151.0856124,,
Lawn Savers,+1 907-350-1622,thelawnsavers@gmail.com,WordPress,,aklawnsavers.com,4.4,13,Lawn care service,Landscaping,2026-05-28T17:21:12.273721,,,Closed · Opens 7 AM,,"https://www.google.com/maps/place/Lawn+Savers/@61.108505,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0x56c8999907c5f011:0xccfc13781f5cb4da!8m2!3d61.108505!4d-149.4491109!16s%2Fg%2F12hn3_v30?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.108505,-149.4491109,['thelawnsavers@gmail.com'],https://aklawnsavers.com
Wintergreen LLC,+1 907-696-3930,impallari@gmail.com,GoDaddy,"12320 Spring Brook Dr, Eagle River, AK 99577, United States",wintergreenalaska.com,3.5,54,Landscaper,Landscaping,2026-05-28T17:21:12.273721,"8CJW+R7 Eagle River, Anchorage, AK, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Wintergreen+LLC/@61.332031,-149.5542961,17z/data=!3m1!4b1!4m6!3m5!1s0x56c8eb740f856d11:0x1d8d1a86eecedfa!8m2!3d61.332031!4d-149.5542961!16s%2Fg%2F1tgtf6xs?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.332031,-149.5542961,"['impallari@gmail.com', 'mail@iginomarini.com', 'wintergreen07@gmail.com']",https://wintergreenalaska.com
Glaciers Edge Maintenance,+1 907-223-4666,,WordPress,"1104 W 30th Ave, Anchorage, AK 99503, United States",gemalaska.com,4.9,114,Snow removal service,Landscaping,2026-05-28T17:21:12.272674,"53VW+49 Spenard, Anchorage, AK, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Glaciers+Edge+Maintenance/@61.1927777,-149.9040042,17z/data=!3m1!4b1!4m6!3m5!1s0x56c899e9df78998f:0x90f6f643a177ce97!8m2!3d61.1927777!4d-149.9040042!16s%2Fg%2F12vttmhlq?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1927777,-149.9040042,[],
907 Lawn and Landscaping,+1 907-947-8847,18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com,Wix,,907landscaping.com,4.8,38,Lawn care service,Landscaping,2026-05-28T17:21:12.273721,,,Closed · Opens 9 AM,,"https://www.google.com/maps/place/907+Lawn+and+Landscaping/@61.3159132,-149.497469,12z/data=!3m1!4b1!4m6!3m5!1s0x56c8eb7ce39980db:0x144a39629b06963!8m2!3d61.3159132!4d-149.497469!16s%2Fg%2F11h2bp1r5c?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.3159132,-149.497469,"['18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com', '463991d7bca24f02a0baf16f9e6eda73@sentry.wixpress.com', '5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com', '605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com', '78f7996315bc402f9dcb8a2f974b82d1@sentry.wixpress.com']",https://907landscaping.com
"Kelly Lawn & Landscaping, LLC",+1 907-441-8923,office@kellyllc.net,WordPress,"725 E 81st Ave, Anchorage, AK 99518, United States",kellyllc.net,4.8,297,Lawn care service,Landscaping,2026-05-28T17:21:12.273721,"44XJ+5H Taku / Campbell, Anchorage, AK, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Kelly+Lawn+%26+Landscaping,+LLC/@61.1478902,-149.8685624,17z/data=!3m1!4b1!4m6!3m5!1s0x56c899d41ffb817f:0xe1f9ac17b94f4773!8m2!3d61.1478902!4d-149.8685624!16s%2Fg%2F1w455bs4?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1478902,-149.8685624,['office@kellyllc.net'],https://kellyllc.net
No Mow Worries,+1 907-414-7760,907nomowworries@gmail.com,WordPress,"1151 N Shenandoah Dr, Palmer, AK 99645, United States",nomowworriesak.com,4.9,70,Lawn care service,Landscaping,2026-05-28T17:21:12.273721,"HPR5+PP Palmer, Alaska, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/No+Mow+Worries/@61.5918474,-149.2906367,17z/data=!3m1!4b1!4m6!3m5!1s0xa395c19f07432585:0x8cf8fff9bc1cedf6!8m2!3d61.5918474!4d-149.2906367!16s%2Fg%2F11srckd_v8?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.5918474,-149.2906367,['907nomowworries@gmail.com'],https://nomowworriesak.com
Big Green Lawn And Snow LLC,+1 907-440-7046,,,,biggreenlawnandsnowmaintenance.com,4.9,60,Lawn care service,Landscaping,2026-05-28T17:21:12.273721,,,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Big+Green+Lawn+And+Snow+LLC/@61.108505,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0x635cf7a44152806b:0xb1c12be556babf94!8m2!3d61.108505!4d-149.4491109!16s%2Fg%2F11xfpl0p2b?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.108505,-149.4491109,[],
Polar lawns and plowing,+1 907-315-3879,polarlawnandsnow@icloud.com,,,polarlawns.com,5.0,2,Landscaper,Landscaping,2026-05-28T17:21:12.273721,,,Open 24 hours,,"https://www.google.com/maps/place/Polar+lawns+and+plowing/@61.108505,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0x877c1c08f043c061:0xdd30a971e0dad4e3!8m2!3d61.108505!4d-149.4491109!16s%2Fg%2F11z5b3m33m?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.108505,-149.4491109,['polarlawnandsnow@icloud.com'],https://polarlawns.com
Brilliant Alaska LLC,+1 907-521-7068,,,,jobbersites.com,5.0,43,Lawn care service,Landscaping,2026-05-28T17:21:12.273721,,,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Brilliant+Alaska+LLC/@61.5906055,-149.3181305,11z/data=!3m1!4b1!4m6!3m5!1s0xa649662dc6e95527:0xee6aaa46aa947c43!8m2!3d61.5906055!4d-149.3181305!16s%2Fg%2F11yd1vcd3r?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.5906055,-149.3181305,[],
Green Helper AK,+1 907-444-9198,,WordPress,,greenhelperak.com,4.9,33,Lawn care service,Landscaping,2026-05-28T17:21:12.273721,,,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Green+Helper+AK/@61.108505,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0xb72cbdc0f9b709:0x2c891089dd836d03!8m2!3d61.108505!4d-149.4491109!16s%2Fg%2F11khw1m8tb?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.108505,-149.4491109,[],
Alaska Lawn & Services,+1 907-830-1445,,,,,5.0,57,Lawn care service,Landscaping,2026-05-28T17:21:12.273721,,,Open 24 hours,,"https://www.google.com/maps/place/Alaska+Lawn+%26+Services/@61.108505,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0x552cd19d4630d15:0x452c77a0a39551e!8m2!3d61.108505!4d-149.4491109!16s%2Fg%2F11vzmv4z_r?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.108505,-149.4491109,,
By The Yard Lawn Care,+1 907-953-6318,,,,facebook.com,4.6,11,Landscaper,Landscaping,2026-05-28T17:21:12.273721,,,Closed · Opens 7:30 AM,,"https://www.google.com/maps/place/By+The+Yard+Lawn+Care/@60.5362036,-150.9704665,10z/data=!3m1!4b1!4m6!3m5!1s0x56c6614b438ca0c5:0xb47eb32bc7f7b2ff!8m2!3d60.5362036!4d-150.9704666!16s%2Fg%2F11cltx0403?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",60.5362036,-150.9704665,[],
Evergreen lawns,+1 907-390-9070,,,,,5.0,8,Landscaper,Landscaping,2026-05-28T17:21:12.273721,,,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Evergreen+lawns/@61.1806455,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0x2827aeae4d8c278d:0xef97e14b078841e5!8m2!3d61.1806455!4d-149.4491109!16s%2Fg%2F11w4fw5pkt?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1806455,-149.4491109,,
Lawn & Order LLC,+1 907-671-0841,,,,,5.0,22,Property maintenance,Landscaping,2026-05-28T17:21:12.273721,,,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Lawn+%26+Order+LLC/@62.2786459,-149.7129325,7z/data=!3m1!4b1!4m6!3m5!1s0x8b81b34e43d411b7:0xcdb0e80237dc9058!8m2!3d62.278646!4d-149.7129325!16s%2Fg%2F11y828lnkn?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",62.2786459,-149.7129325,,
Just Lawns,+1 907-248-0800,,,"3701 Huffman Rd, Anchorage, AK 99516, United States",justlawns.net,3.5,58,Lawn care service,Landscaping,2026-05-28T17:21:12.273721,"455P+JJ Huffman / O' Malley, Anchorage, AK, USA",,Closed · Opens 7 AM,,"https://www.google.com/maps/place/Just+Lawns/@61.1090847,-149.8134388,17z/data=!3m1!4b1!4m6!3m5!1s0x56c89a23cf50385d:0xce54f972369cdf01!8m2!3d61.1090847!4d-149.8134388!16s%2Fg%2F1tg7rrmj?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1090847,-149.8134388,[],
Nordic Lawns,+1 907-349-5296,office@nordiclawns.com,Wix,"8501 Erin Dr, Anchorage, AK 99507, United States",nordiclawns.com,3.8,6,Lawn care service,Landscaping,2026-05-28T17:21:12.273721,"44VX+G9 Abbott Loop, Anchorage, AK, USA",,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Nordic+Lawns/@61.1437853,-149.8515787,17z/data=!3m1!4b1!4m6!3m5!1s0x56c899005638dfc9:0x36c03973ef6c6f20!8m2!3d61.1437853!4d-149.8515787!16s%2Fg%2F11x91107sy?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1437853,-149.8515787,"['office@nordiclawns.com', '0e6a29e4756740a8a63493e912ba2174@sentry.wixpress.com', '2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com', '271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com', '460ff4620fa44cba8df530afde949785@sentry.wixpress.com']",https://nordiclawns.com
Frostline Land Management,+1 907-759-4490,info@frostlineak.com,WordPress,,frostlineak.com,5.0,4,Lawn care service,Landscaping,2026-05-28T17:21:12.273721,,,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Frostline+Land+Management/@62.105315,-149.7129325,7z/data=!3m1!4b1!4m6!3m5!1s0x83ec2f18b5033fdf:0x2899125658c84419!8m2!3d62.105315!4d-149.7129325!16s%2Fg%2F11vy5xn_r8?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",62.105315,-149.7129325,['info@frostlineak.com'],https://frostlineak.com
Hawks Enterprises Excavation & Landscaping,+1 907-488-1820,,WordPress,"2260 Old Richardson Hwy, North Pole, AK 99705, United States",hawksenterprises.com,5.0,1,Landscaper,Landscaping,2026-05-28T17:21:12.273675,"QH8X+MM North Pole, Alaska, USA",,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Hawks+Enterprises+Excavation+%26+Landscaping/@64.7666539,-147.400867,17z/data=!3m1!4b1!4m6!3m5!1s0x51324d7a0b5cf4d5:0x82148efa1c73da3f!8m2!3d64.7666539!4d-147.400867!16s%2Fg%2F1vzv39cy?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",64.7666539,-147.400867,[],
Hawks Enterprises,+1 907-488-1820,,WordPress,"2312 Nelson Rd, North Pole, AK 99705, United States",hawksenterprises.com,5.0,2,Landscaper,Landscaping,2026-05-28T17:21:12.273675,"QP7V+CF North Pole, Alaska, USA",,,,"https://www.google.com/maps/place/Hawks+Enterprises/@64.7636071,-147.2563401,17z/data=!3m1!4b1!4m6!3m5!1s0x5133b2dbeccece73:0x260f17922e39415e!8m2!3d64.7636071!4d-147.2563401!16s%2Fg%2F1264c639s?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",64.7636071,-147.2563401,[],
Last Frontier Lawn Company,+1 907-440-7160,,,,lastfrontierlawns.com,5.0,9,Lawn care service,Landscaping,2026-05-28T17:21:12.273721,,,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Last+Frontier+Lawn+Company/@61.108505,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0x56c8990d34da6a41:0x417b67a75a4ccf34!8m2!3d61.108505!4d-149.4491109!16s%2Fg%2F11h7q4c3c2?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.108505,-149.4491109,[],
Alaska Lawn & Services,+1 907-830-1445,,,,,5.0,57,Lawn care service,Landscaping,2026-05-28T17:23:16.987771,,,Open 24 hours,,"https://www.google.com/maps/place/Alaska+Lawn+%26+Services/@61.108505,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0x552cd19d4630d15:0x452c77a0a39551e!8m2!3d61.108505!4d-149.4491109!16s%2Fg%2F11vzmv4z_r?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.108505,-149.4491109
Local Lawns Alaska,+1 907-891-2870,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,Wix,"11705 Alderwood Loop, Anchorage, AK 99516, United States",locallawnsalaska.com,5.0,15,Lawn care service,Landscaping,2026-05-28T17:23:16.987771,"4589+3P Huffman / O' Malley, Anchorage, AK, USA",,Closed · Opens 6 AM,,"https://www.google.com/maps/place/Local+Lawns+Alaska/@61.1152403,-149.8307356,17z/data=!3m1!4b1!4m6!3m5!1s0x835f2b7c2e42a825:0x9ef7cf82fcc970f3!8m2!3d61.1152403!4d-149.8307356!16s%2Fg%2F11v08qsf2t?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1152403,-149.8307356
No Mow Worries,+1 907-414-7760,907nomowworries@gmail.com,WordPress,"1151 N Shenandoah Dr, Palmer, AK 99645, United States",nomowworriesak.com,4.9,70,Lawn care service,Landscaping,2026-05-28T17:25:56.172438,"HPR5+PP Palmer, Alaska, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/No+Mow+Worries/@61.5918474,-149.2906367,17z/data=!3m1!4b1!4m6!3m5!1s0xa395c19f07432585:0x8cf8fff9bc1cedf6!8m2!3d61.5918474!4d-149.2906367!16s%2Fg%2F11srckd_v8?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.5918474,-149.2906367,['907nomowworries@gmail.com'],https://nomowworriesak.com
McIntosh Mowing - Now Scheduling Summer Lawn Care and Landscaping,+1 907-590-2012,18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com,Wix,"2310 Frank Ave, Fairbanks, AK 99701, United States",mcintoshmowing.com,4.6,30,Lawn care service,Landscaping,2026-05-28T17:25:56.172438,"R66F+9C Fairbanks, Alaska, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/McIntosh+Mowing+-+Now+Scheduling+Summer+Lawn+Care+and+Landscaping/@64.8109791,-147.7763853,17z/data=!3m1!4b1!4m6!3m5!1s0x51324f8f1af4cb21:0x1c04f57a57968e47!8m2!3d64.8109791!4d-147.7763853!16s%2Fg%2F11jg02q7xw?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",64.8109791,-147.7763853,"['18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com', '463991d7bca24f02a0baf16f9e6eda73@sentry.wixpress.com', '5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com', '605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com', 'c183baa23371454f99f417f6616b724d@sentry.wixpress.com']",https://mcintoshmowing.com
907 Lawn and Landscaping,+1 907-947-8847,18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com,Wix,,907landscaping.com,4.8,38,Lawn care service,Landscaping,2026-05-28T17:25:56.172438,,,Closed · Opens 9 AM,,"https://www.google.com/maps/place/907+Lawn+and+Landscaping/@61.3159132,-149.497469,12z/data=!3m1!4b1!4m6!3m5!1s0x56c8eb7ce39980db:0x144a39629b06963!8m2!3d61.3159132!4d-149.497469!16s%2Fg%2F11h2bp1r5c?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.3159132,-149.497469,"['18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com', '463991d7bca24f02a0baf16f9e6eda73@sentry.wixpress.com', '5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com', '605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com', '78f7996315bc402f9dcb8a2f974b82d1@sentry.wixpress.com']",https://907landscaping.com
G's Groundskeeping and Maintenance,+1 907-750-9394,gs.groundskeeping1@gmail.com,Squarespace,,gsgroundskeeping.com,5.0,34,Landscaper,Landscaping,2026-05-28T17:25:56.172438,,,Closed · Opens 9 AM,,"https://www.google.com/maps/place/G's+Groundskeeping+and+Maintenance/@67.6480379,-153.5409672,6z/data=!3m1!4b1!4m6!3m5!1s0x63fa62841409e13f:0x76a4796c458fafd2!8m2!3d67.6480379!4d-153.5409672!16s%2Fg%2F11kqm_35qw?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",67.6480379,-153.5409672,['gs.groundskeeping1@gmail.com'],https://gsgroundskeeping.com
Midnight Sun Mowing,+1 907-460-5296,midnightsunmowing@gmail.com,Duda,"1143 Kodiak St, Fairbanks, AK 99709, United States",midnightsunmowing.com,5.0,6,Lawn care service,Landscaping,2026-05-28T17:25:56.172438,"R6QC+C4 Fairbanks, Alaska, USA",,Open 24 hours,,"https://www.google.com/maps/place/Midnight+Sun+Mowing/@64.8385467,-147.7797442,17z/data=!3m1!4b1!4m6!3m5!1s0x51325bb2d1c33db1:0x454d6acabc8ee820!8m2!3d64.8385467!4d-147.7797442!16s%2Fg%2F11y3m43ybr?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",64.8385467,-147.7797442,['midnightsunmowing@gmail.com'],https://midnightsunmowing.com
Local Lawns Alaska,+1 907-891-2870,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,Wix,"11705 Alderwood Loop, Anchorage, AK 99516, United States",locallawnsalaska.com,5.0,15,Lawn care service,Landscaping,2026-05-28T17:25:56.172438,"4589+3P Huffman / O' Malley, Anchorage, AK, USA",,Closed · Opens 6 AM,,"https://www.google.com/maps/place/Local+Lawns+Alaska/@61.1152403,-149.8307356,17z/data=!3m1!4b1!4m6!3m5!1s0x835f2b7c2e42a825:0x9ef7cf82fcc970f3!8m2!3d61.1152403!4d-149.8307356!16s%2Fg%2F11v08qsf2t?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1152403,-149.8307356,"['605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com', 'bfb679c754744c58a7374ee6e25cfc13@sentry.wixpress.com', 'c183baa23371454f99f417f6616b724d@sentry.wixpress.com', 'dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com', 'locallawnsalaska@gmail.com']",https://locallawnsalaska.com
Alaska Lawn & Services,+1 907-830-1445,,,,,5.0,57,Lawn care service,Landscaping,2026-05-28T17:25:56.172438,,,Open 24 hours,,"https://www.google.com/maps/place/Alaska+Lawn+%26+Services/@61.108505,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0x552cd19d4630d15:0x452c77a0a39551e!8m2!3d61.108505!4d-149.4491109!16s%2Fg%2F11vzmv4z_r?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.108505,-149.4491109,,
Alaska Premier Services,+1 907-887-4545,,WordPress,"8240 Hartzell Rd #3, Anchorage, AK 99507, United States",alaskapremierservices.com,4.8,120,Lawn care service,Landscaping,2026-05-28T17:25:56.172438,"45W2+F4 Abbott Loop, Anchorage, AK, USA",,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Alaska+Premier+Services/@61.1461365,-149.8496768,17z/data=!3m1!4b1!4m6!3m5!1s0x56c8975e31f9bbbb:0x43abd6a3b133f074!8m2!3d61.1461365!4d-149.8496768!16s%2Fg%2F11xdl5b7n?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1461365,-149.8496768,[],
"Lawn Aeration Services, LLC",+1 907-982-9113,,WordPress,,aklawnaeration.com,5.0,9,Lawn care service,Landscaping,2026-05-28T17:25:56.172438,,,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Lawn+Aeration+Services,+LLC/@61.5906055,-149.3181305,11z/data=!3m1!4b1!4m6!3m5!1s0x2acdda6f309fc21f:0x178401bcbed968d9!8m2!3d61.5906055!4d-149.3181305!16s%2Fg%2F11ycxx6jkq?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.5906055,-149.3181305,[],
Lawns & Lots,+1 907-952-0321,,,"721 Depot Dr, Anchorage, AK 99501, United States",lawnsandlots.com,5.0,50,Lawn care service,Landscaping,2026-05-28T17:25:56.172438,"64C3+M7 Downtown, Anchorage, AK, USA",,Open 24 hours,,"https://www.google.com/maps/place/Lawns+%26+Lots/@61.2216851,-149.89684,17z/data=!3m1!4b1!4m6!3m5!1s0x56c8971325d81a8b:0x93967cdf7e2ad9cf!8m2!3d61.2216851!4d-149.89684!16s%2Fg%2F11q1vqfbtr?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.2216851,-149.89684,[],
Daniels Tree Service and Yard Care,+1 907-713-7342,,,"3712 Sanders St, Juneau, AK 99801, United States",,5.0,1,Tree service,Landscaping,2026-05-28T17:28:13.046651,"9CQG+34 Mendenhall Valley, Juneau, AK, USA",,Closed · Opens 7 AM,,"https://www.google.com/maps/place/Daniels+Tree+Service+and+Yard+Care/@58.3877274,-134.574708,17z/data=!3m1!4b1!4m6!3m5!1s0x63b375ca6720f1a5:0x2cb97abf041ca703!8m2!3d58.3877274!4d-134.574708!16s%2Fg%2F11symw8cw0?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",58.3877274,-134.574708
